date,title,kws,loc,org,per,content
2023-03-04,Article sur Culture et Environnement,"['Culture', 'Santé', 'Environnement']",['Moscou'],"['OMS', 'Total']",['Von der Leyen'],"Ceci est un article fictif parlant de Culture, Santé, Environnement à Moscou."
2022-12-04,Article sur Économie et Technologie,"['Économie', 'Technologie']","['Berlin', 'Alger', 'Moscou']",[],['Mbappé'],"Ceci est un article fictif parlant de Économie, Technologie à Berlin, Alger, Moscou."
2022-07-30,Article sur Technologie et Sport,"['Technologie', 'Environnement', 'Sport']","['Pékin', 'Bruxelles']",[],[],"Ceci est un article fictif parlant de Technologie, Environnement, Sport à Pékin, Bruxelles."
2022-01-03,Article sur Technologie et Culture,"['Technologie', 'Culture']","['Paris', 'Bruxelles', 'Londres']","['FMI', 'Sanofi']",['Von der Leyen'],"Ceci est un article fictif parlant de Technologie, Culture à Paris, Bruxelles, Londres."
2023-08-27,Article sur Économie et Santé,"['Économie', 'Santé']","['Washington', 'Londres', 'Alger']","['OMS', 'Google']",['Zelensky'],"Ceci est un article fictif parlant de Économie, Santé à Washington, Londres, Alger."
2022-07-15,Article sur Environnement et Culture,"['Environnement', 'Économie', 'Culture']","['Washington', 'Pékin']",[],"['Mbappé', 'Poutine']","Ceci est un article fictif parlant de Environnement, Économie, Culture à Washington, Pékin."
2023-01-03,Article sur Sport et Culture,"['Sport', 'Politique', 'Culture']",['Dakar'],"['OMS', 'UE']",[],"Ceci est un article fictif parlant de Sport, Politique, Culture à Dakar."
2022-08-10,Article sur Politique et Économie,"['Politique', 'Technologie', 'Économie']","['Washington', 'Bruxelles']",['OMS'],['Biden'],"Ceci est un article fictif parlant de Politique, Technologie, Économie à Washington, Bruxelles."
2023-07-14,Article sur Santé et Politique,"['Santé', 'Politique']","['Dakar', 'Moscou']","['UE', 'Total']",[],"Ceci est un article fictif parlant de Santé, Politique à Dakar, Moscou."
2023-05-12,Article sur Santé et Santé,"['Santé', 'Santé']","['Londres', 'Berlin']",['Total'],"['Xi Jinping', 'Macron']","Ceci est un article fictif parlant de Santé, Santé à Londres, Berlin."
2023-05-07,Article sur Environnement et Environnement,['Environnement'],"['Paris', 'Washington']","['ONU', 'UE']","['Mbappé', 'Von der Leyen']","Ceci est un article fictif parlant de Environnement à Paris, Washington."
2023-05-03,Article sur Environnement et Économie,"['Environnement', 'Économie']","['Bruxelles', 'Alger']","['Google', 'UE']","['Musk', 'Zelensky']","Ceci est un article fictif parlant de Environnement, Économie à Bruxelles, Alger."
2023-01-28,Article sur Santé et Culture,"['Santé', 'Culture']","['Washington', 'Paris']","['ONU', 'Tesla']",['Von der Leyen'],"Ceci est un article fictif parlant de Santé, Culture à Washington, Paris."
2022-11-11,Article sur Culture et Politique,"['Culture', 'Sport', 'Politique']","['Washington', 'Paris']","['Sanofi', 'UE']","['Zelensky', 'Xi Jinping']","Ceci est un article fictif parlant de Culture, Sport, Politique à Washington, Paris."
2022-08-20,Article sur Environnement et Culture,"['Environnement', 'Culture']","['Berlin', 'Washington', 'Bruxelles']",['ONU'],['Mbappé'],"Ceci est un article fictif parlant de Environnement, Culture à Berlin, Washington, Bruxelles."
2023-10-18,Article sur Politique et Politique,"['Politique', 'Technologie', 'Politique']","['Bruxelles', 'Berlin', 'Londres']",[],[],"Ceci est un article fictif parlant de Politique, Technologie, Politique à Bruxelles, Berlin, Londres."
2023-10-12,Article sur Politique et Politique,['Politique'],"['Moscou', 'Alger', 'Bruxelles']","['OMS', 'UE']","['Von der Leyen', 'Macron']","Ceci est un article fictif parlant de Politique à Moscou, Alger, Bruxelles."
2022-08-21,Article sur Technologie et Technologie,['Technologie'],['Dakar'],[],"['Poutine', 'Mbappé']",Ceci est un article fictif parlant de Technologie à Dakar.
2022-03-25,Article sur Économie et Technologie,"['Économie', 'Technologie']","['Alger', 'Berlin', 'Paris']","['Tesla', 'Sanofi']",['Musk'],"Ceci est un article fictif parlant de Économie, Technologie à Alger, Berlin, Paris."
2023-07-12,Article sur Technologie et Technologie,['Technologie'],['Berlin'],"['UE', 'Tesla']",[],Ceci est un article fictif parlant de Technologie à Berlin.
2023-06-18,Article sur Économie et Sport,"['Économie', 'Culture', 'Sport']",['Washington'],['ONU'],"['Biden', 'Zelensky']","Ceci est un article fictif parlant de Économie, Culture, Sport à Washington."
2023-06-01,Article sur Technologie et Technologie,"['Technologie', 'Politique', 'Technologie']",['Londres'],[],[],"Ceci est un article fictif parlant de Technologie, Politique, Technologie à Londres."
2022-11-16,Article sur Santé et Environnement,"['Santé', 'Politique', 'Environnement']","['Paris', 'Moscou']",['FMI'],"['Poutine', 'Mbappé']","Ceci est un article fictif parlant de Santé, Politique, Environnement à Paris, Moscou."
2023-11-19,Article sur Environnement et Santé,"['Environnement', 'Santé']","['Dakar', 'Berlin', 'Londres']",['Tesla'],"['Zelensky', 'Biden']","Ceci est un article fictif parlant de Environnement, Santé à Dakar, Berlin, Londres."
2022-05-24,Article sur Environnement et Environnement,['Environnement'],"['Paris', 'Bruxelles']",['ONU'],['Mbappé'],"Ceci est un article fictif parlant de Environnement à Paris, Bruxelles."
2023-09-11,Article sur Santé et Économie,"['Santé', 'Sport', 'Économie']","['Washington', 'Londres']",[],['Mbappé'],"Ceci est un article fictif parlant de Santé, Sport, Économie à Washington, Londres."
2023-03-03,Article sur Économie et Économie,"['Économie', 'Sport', 'Économie']","['Berlin', 'Pékin']",[],"['Biden', 'Poutine']","Ceci est un article fictif parlant de Économie, Sport, Économie à Berlin, Pékin."
2023-04-05,Article sur Politique et Technologie,"['Politique', 'Santé', 'Technologie']","['Alger', 'Bruxelles', 'Washington']","['ONU', 'Sanofi']",['Von der Leyen'],"Ceci est un article fictif parlant de Politique, Santé, Technologie à Alger, Bruxelles, Washington."
2023-06-26,Article sur Sport et Économie,"['Sport', 'Économie']","['Berlin', 'Dakar']",[],"['Xi Jinping', 'Mbappé']","Ceci est un article fictif parlant de Sport, Économie à Berlin, Dakar."
2022-10-06,Article sur Politique et Sport,"['Politique', 'Sport']",['Washington'],"['OMS', 'Sanofi']",[],"Ceci est un article fictif parlant de Politique, Sport à Washington."
2022-01-05,Article sur Santé et Sport,"['Santé', 'Sport']","['Berlin', 'Pékin', 'Dakar']",[],[],"Ceci est un article fictif parlant de Santé, Sport à Berlin, Pékin, Dakar."
2022-02-05,Article sur Santé et Sport,"['Santé', 'Sport']","['Berlin', 'Moscou', 'Bruxelles']","['Sanofi', 'Tesla']",[],"Ceci est un article fictif parlant de Santé, Sport à Berlin, Moscou, Bruxelles."
2022-06-21,Article sur Sport et Sport,"['Sport', 'Sport']",['Paris'],['ONU'],['Mbappé'],"Ceci est un article fictif parlant de Sport, Sport à Paris."
2023-06-21,Article sur Politique et Économie,"['Politique', 'Économie']",['Alger'],[],"['Poutine', 'Zelensky']","Ceci est un article fictif parlant de Politique, Économie à Alger."
2023-04-06,Article sur Sport et Culture,"['Sport', 'Santé', 'Culture']",['Londres'],"['OTAN', 'ONU']","['Poutine', 'Macron']","Ceci est un article fictif parlant de Sport, Santé, Culture à Londres."
2023-09-18,Article sur Culture et Culture,['Culture'],"['Paris', 'Bruxelles', 'Dakar']",[],['Zelensky'],"Ceci est un article fictif parlant de Culture à Paris, Bruxelles, Dakar."
2022-03-08,Article sur Sport et Sport,['Sport'],"['Berlin', 'Dakar']",[],[],"Ceci est un article fictif parlant de Sport à Berlin, Dakar."
2022-01-22,Article sur Économie et Sport,"['Économie', 'Économie', 'Sport']","['Alger', 'Washington']",['Google'],"['Zelensky', 'Mbappé']","Ceci est un article fictif parlant de Économie, Économie, Sport à Alger, Washington."
2022-12-29,Article sur Politique et Économie,"['Politique', 'Économie']","['Alger', 'Pékin', 'Moscou']","['Google', 'OTAN']","['Von der Leyen', 'Zelensky']","Ceci est un article fictif parlant de Politique, Économie à Alger, Pékin, Moscou."
2023-09-29,Article sur Politique et Environnement,"['Politique', 'Santé', 'Environnement']","['Londres', 'Washington', 'Paris']",['FMI'],"['Poutine', 'Zelensky']","Ceci est un article fictif parlant de Politique, Santé, Environnement à Londres, Washington, Paris."
2022-11-29,Article sur Économie et Économie,['Économie'],['Londres'],"['OTAN', 'Sanofi']",[],Ceci est un article fictif parlant de Économie à Londres.
2023-09-25,Article sur Culture et Sport,"['Culture', 'Culture', 'Sport']","['Alger', 'Bruxelles']",['Google'],[],"Ceci est un article fictif parlant de Culture, Culture, Sport à Alger, Bruxelles."
2023-06-16,Article sur Sport et Sport,['Sport'],"['Dakar', 'Alger']",['OMS'],['Von der Leyen'],"Ceci est un article fictif parlant de Sport à Dakar, Alger."
2023-02-12,Article sur Politique et Santé,"['Politique', 'Santé']","['Berlin', 'Pékin', 'Alger']","['OTAN', 'OMS']",['Poutine'],"Ceci est un article fictif parlant de Politique, Santé à Berlin, Pékin, Alger."
2022-02-23,Article sur Environnement et Politique,"['Environnement', 'Politique']","['Dakar', 'Alger']","['Sanofi', 'UE']",['Von der Leyen'],"Ceci est un article fictif parlant de Environnement, Politique à Dakar, Alger."
2022-11-01,Article sur Économie et Santé,"['Économie', 'Environnement', 'Santé']","['Moscou', 'Pékin']","['ONU', 'Total']","['Zelensky', 'Macron']","Ceci est un article fictif parlant de Économie, Environnement, Santé à Moscou, Pékin."
2023-10-17,Article sur Environnement et Économie,"['Environnement', 'Économie']",['Pékin'],['ONU'],[],"Ceci est un article fictif parlant de Environnement, Économie à Pékin."
2022-04-05,Article sur Politique et Politique,"['Politique', 'Politique']","['Berlin', 'Pékin', 'Alger']","['UE', 'OMS']","['Xi Jinping', 'Poutine']","Ceci est un article fictif parlant de Politique, Politique à Berlin, Pékin, Alger."
2022-03-06,Article sur Économie et Technologie,"['Économie', 'Technologie']",['Alger'],[],"['Macron', 'Von der Leyen']","Ceci est un article fictif parlant de Économie, Technologie à Alger."
2023-06-01,Article sur Environnement et Culture,"['Environnement', 'Santé', 'Culture']","['Alger', 'Berlin']",['UE'],[],"Ceci est un article fictif parlant de Environnement, Santé, Culture à Alger, Berlin."
2023-11-08,Article sur Sport et Économie,"['Sport', 'Économie']",['Alger'],['ONU'],"['Musk', 'Zelensky']","Ceci est un article fictif parlant de Sport, Économie à Alger."
2022-06-30,Article sur Technologie et Technologie,['Technologie'],['Alger'],['Total'],['Musk'],Ceci est un article fictif parlant de Technologie à Alger.
2022-04-08,Article sur Culture et Sport,"['Culture', 'Santé', 'Sport']",['Moscou'],"['Total', 'OMS']",['Macron'],"Ceci est un article fictif parlant de Culture, Santé, Sport à Moscou."
2023-05-04,Article sur Technologie et Économie,"['Technologie', 'Économie']","['Washington', 'Berlin']",['FMI'],['Musk'],"Ceci est un article fictif parlant de Technologie, Économie à Washington, Berlin."
2022-06-06,Article sur Santé et Santé,['Santé'],"['Pékin', 'Alger', 'Bruxelles']","['Google', 'Tesla']",[],"Ceci est un article fictif parlant de Santé à Pékin, Alger, Bruxelles."
2022-10-17,Article sur Environnement et Environnement,['Environnement'],"['Berlin', 'Londres', 'Dakar']",['UE'],[],"Ceci est un article fictif parlant de Environnement à Berlin, Londres, Dakar."
2022-06-18,Article sur Sport et Sport,['Sport'],"['Paris', 'Moscou', 'Dakar']","['Total', 'OMS']",['Poutine'],"Ceci est un article fictif parlant de Sport à Paris, Moscou, Dakar."
2022-11-01,Article sur Économie et Économie,['Économie'],"['Pékin', 'Londres']",['Sanofi'],['Musk'],"Ceci est un article fictif parlant de Économie à Pékin, Londres."
2022-07-14,Article sur Économie et Santé,"['Économie', 'Culture', 'Santé']",['Washington'],"['UE', 'Tesla']","['Von der Leyen', 'Mbappé']","Ceci est un article fictif parlant de Économie, Culture, Santé à Washington."
2022-01-11,Article sur Économie et Santé,"['Économie', 'Santé']",['Paris'],"['UE', 'ONU']",['Mbappé'],"Ceci est un article fictif parlant de Économie, Santé à Paris."
2023-01-09,Article sur Culture et Culture,['Culture'],['Londres'],[],"['Biden', 'Von der Leyen']",Ceci est un article fictif parlant de Culture à Londres.
2023-04-05,Article sur Environnement et Économie,"['Environnement', 'Économie']","['Bruxelles', 'Pékin', 'Paris']",['FMI'],"['Mbappé', 'Musk']","Ceci est un article fictif parlant de Environnement, Économie à Bruxelles, Pékin, Paris."
2023-11-07,Article sur Culture et Santé,"['Culture', 'Santé']","['Berlin', 'Alger', 'Dakar']",['Total'],[],"Ceci est un article fictif parlant de Culture, Santé à Berlin, Alger, Dakar."
2022-09-15,Article sur Économie et Économie,['Économie'],"['Pékin', 'Berlin', 'Alger']",['Sanofi'],"['Mbappé', 'Von der Leyen']","Ceci est un article fictif parlant de Économie à Pékin, Berlin, Alger."
2022-11-01,Article sur Environnement et Politique,"['Environnement', 'Économie', 'Politique']",['Londres'],[],[],"Ceci est un article fictif parlant de Environnement, Économie, Politique à Londres."
2022-10-08,Article sur Technologie et Technologie,['Technologie'],['Berlin'],"['Total', 'Google']",[],Ceci est un article fictif parlant de Technologie à Berlin.
2023-08-19,Article sur Politique et Technologie,"['Politique', 'Santé', 'Technologie']","['Moscou', 'Londres']","['UE', 'Sanofi']",[],"Ceci est un article fictif parlant de Politique, Santé, Technologie à Moscou, Londres."
2023-04-15,Article sur Sport et Sport,['Sport'],"['Moscou', 'Pékin', 'Bruxelles']",[],"['Mbappé', 'Von der Leyen']","Ceci est un article fictif parlant de Sport à Moscou, Pékin, Bruxelles."
2023-03-30,Article sur Économie et Économie,['Économie'],"['Moscou', 'Bruxelles', 'Dakar']","['Sanofi', 'OMS']","['Biden', 'Von der Leyen']","Ceci est un article fictif parlant de Économie à Moscou, Bruxelles, Dakar."
2023-10-20,Article sur Santé et Environnement,"['Santé', 'Économie', 'Environnement']","['Bruxelles', 'Berlin']",[],[],"Ceci est un article fictif parlant de Santé, Économie, Environnement à Bruxelles, Berlin."
2023-05-25,Article sur Technologie et Culture,"['Technologie', 'Culture']",['Moscou'],[],"['Biden', 'Zelensky']","Ceci est un article fictif parlant de Technologie, Culture à Moscou."
2023-04-27,Article sur Santé et Santé,['Santé'],"['Londres', 'Washington', 'Paris']","['Google', 'UE']","['Von der Leyen', 'Xi Jinping']","Ceci est un article fictif parlant de Santé à Londres, Washington, Paris."
2022-01-10,Article sur Environnement et Environnement,['Environnement'],['Washington'],"['Google', 'UE']","['Zelensky', 'Poutine']",Ceci est un article fictif parlant de Environnement à Washington.
2023-03-07,Article sur Technologie et Technologie,['Technologie'],"['Bruxelles', 'Paris']","['FMI', 'ONU']",[],"Ceci est un article fictif parlant de Technologie à Bruxelles, Paris."
2023-11-17,Article sur Économie et Économie,['Économie'],"['Pékin', 'Dakar']","['Sanofi', 'Google']",['Poutine'],"Ceci est un article fictif parlant de Économie à Pékin, Dakar."
2023-10-16,Article sur Économie et Économie,['Économie'],"['Londres', 'Paris']",[],['Zelensky'],"Ceci est un article fictif parlant de Économie à Londres, Paris."
2022-07-23,Article sur Culture et Technologie,"['Culture', 'Politique', 'Technologie']","['Washington', 'Pékin', 'Dakar']",[],"['Zelensky', 'Macron']","Ceci est un article fictif parlant de Culture, Politique, Technologie à Washington, Pékin, Dakar."
